NAME	DESCRIPTION	KrasWT_1	KrasWT_2	KrasWT_3	KrasWT_4	KrasWT_5	KrasWT_6	KrasWT_7	KrasWT_8	KrasG12D_1	KrasG12D_2	KrasG12D_3	KrasG12D_4	KrasG12D_5	KrasG12D_6	KrasG12D_7	KrasG12D_8
ENSMUSG00000009647		937.1689944	1088.47036	875.9961493	763.5224315	921.4414929	1202.331232	737.8375344	1192.100445	1059.286136	691.76983	1150.302448	1197.588338	1566.408372	1228.882385	1222.23861	1327.997791
ENSMUSG00000009681		382.7022796	394.4960773	244.7100706	346.6474786	220.9302435	348.5479951	341.0088781	339.7023916	312.0875166	392.1500056	313.9715553	337.5375602	305.6312344	285.8178566	249.760551	212.2055968
ENSMUSG00000009687		28.05229661	13.21300298	23.65268955	76.78786479	32.12506444	15.87357199	79.39526721	21.02575602	16.27869981	89.87232939	31.4252756	64.10330023	34.32673142	26.45734525	14.28520881	14.38701668
ENSMUSG00000009739		146.4046559	162.1393104	199.2868423	131.3622234	203.3752254	75.82105392	106.2318302	140.9002781	76.70728661	75.88784827	186.8275768	49.8522271	72.33948803	77.11546754	151.4883202	122.6083719
ENSMUSG00000009741		196.6341711	60.48056691	189.5501934	145.0017898	0	182.532623	0	33.41491459	115.944133	136.1644	33.1865662	197.9388239	138.0606294	43.10566787	123.7253975	174.635012
ENSMUSG00000009772		257.5362972	336.4204541	283.7526648	217.669208	225.7714783	337.2811952	213.8993942	347.852289	215.8354983	234.5350345	247.2119849	295.4977903	316.9496403	260.6163218	193.817635	269.3304847
ENSMUSG00000009828		605.2286129	964.7527613	503.9281828	493.5156685	1525.937589	832.174773	548.7270435	1641.927773	761.8361958	427.3033971	911.2391561	1260.142857	1582.814326	2461.786232	2492.01813	1310.73526
ENSMUSG00000009863		1226.124013	1116.275402	1364.354739	961.7848536	1254.101383	980.7917158	973.3726173	1039.581525	1271.401432	908.6180036	808.6538975	1226.223317	966.3820457	1108.716345	1133.114094	969.7299182
ENSMUSG00000009894		155.8650876	99.59623944	289.5147811	222.0774797	93.48309198	124.1983595	209.8270794	100.9809135	137.0354165	233.0072219	181.6733976	100.4880982	164.3559906	95.12083967	113.0557416	115.406157
ENSMUSG00000009905		291.6463588	360.775467	436.5173783	340.0556692	329.880381	295.5714925	438.3570905	349.802091	341.2622877	428.8044342	373.1097434	225.186293	376.9885188	205.7752852	329.0795484	369.2843678
ENSMUSG00000009907		1292.159407	1418.330146	1292.417183	1399.106957	1645.906218	1712.448936	1507.830188	1915.526368	1478.902426	1355.970198	1644.791242	1567.754344	1935.13516	2110.935082	1788.727674	1936.730376
ENSMUSG00000009995		359.5482362	271.8979983	459.5611063	378.5192542	137.4451732	373.07269	278.1368459	247.9301566	385.0472161	314.0433554	280.1805571	266.0782795	408.8058013	317.0894086	303.4338036	280.9828791
ENSMUSG00000010025		638.4162349	732.8543565	599.4234579	721.4960643	909.2580572	764.6323046	1082.295021	805.9291456	718.5563647	719.8558256	750.4245929	555.6535668	634.3594779	822.6035616	660.1926594	862.7258586
ENSMUSG00000010045		357.7564017	362.5181127	371.9322663	395.8682133	511.6529043	385.3366108	335.7962877	419.4139791	393.221467	418.4178085	407.8968558	422.2772437	405.8889535	519.1415939	510.3791312	391.666582
ENSMUSG00000010047		574.0980409	436.0548423	579.5927609	590.8966542	393.9188649	416.9857909	559.9565061	221.5569974	629.5175504	631.9567585	540.6312214	574.0013011	811.7475104	443.8762266	682.9100359	832.3102337
ENSMUSG00000010048		863.4031074	712.83236	971.4789031	536.3927885	363.6243847	747.9525983	439.7528904	265.6345389	1209.464017	650.6157996	700.0194636	714.9813773	637.5911755	529.894054	387.157321	539.4665169
ENSMUSG00000010054		200.3694839	200.4073767	337.5716679	198.4142044	247.6266585	133.8093605	174.7727834	148.0279695	241.6160488	248.7281728	284.0260278	240.5255724	340.898906	226.8949443	333.8435815	237.9769293
ENSMUSG00000010057		86.98636948	79.89031845	108.6585342	90.19658172	35.658654	70.60656501	94.98021364	42.04134043	114.7065527	101.3544983	73.10782925	60.61265603	56.26550135	45.96914046	56.2759389	71.22408129
ENSMUSG00000010067		437.4933172	478.6577416	406.3675396	367.5439852	291.9427627	430.7332932	328.0845466	434.3999511	368.654385	447.7888113	420.0014376	718.3021611	429.5099126	509.4212368	437.9730211	408.5210616
ENSMUSG00000010080		264.4766166	295.8500123	226.5725836	243.4807584	584.2584418	198.4987921	257.9673557	602.1423192	264.054813	298.8943892	276.7607943	338.7327332	438.3661474	553.1778556	726.6243491	534.6438037
ENSMUSG00000010095		246.0754384	421.4688891	225.0113819	396.7917366	542.8273353	347.1626807	413.2299941	310.536864	193.01556	273.4103449	292.0023676	334.4389764	350.6346734	337.0775574	443.0258164	341.3022727
ENSMUSG00000010097		924.5240032	834.7589582	954.4827718	854.0416485	1053.241451	703.6338615	955.0833312	1032.758243	891.0487713	968.1351648	634.3248289	765.7134572	936.5579026	640.8430272	730.4861885	779.5903244
ENSMUSG00000010110		557.7221476	432.6491021	539.4251223	422.2605523	562.6245949	443.4562417	573.5541935	559.5951842	395.7804869	442.4970774	368.3897368	469.5428552	489.715554	451.5661286	538.5467623	586.5884911
ENSMUSG00000010154		437.2281459	390.3902336	427.0220378	402.5265509	278.7690823	347.0962548	351.360656	340.4320374	510.1126991	181.4320945	158.2737981	367.0328827	385.2628932	384.9148821	361.4324188	200.1673344
ENSMUSG00000010175		499.8002628	470.5032574	42.00582007	2299.34017	16.14462756	421.3951827	2584.299263	316.3429575	41.67962406	2324.468449	375.7747104	60.24075884	145.9577387	28.35484657	101.0918573	83.57476811
ENSMUSG00000010205		990.2544618	997.9427053	787.2257527	842.6490127	839.3671774	868.0371793	712.4184664	601.9963582	941.2335713	808.8309596	902.9925035	759.4099227	714.6307594	722.4478892	688.93208	732.8114
ENSMUSG00000010277		3119.398855	3572.498462	2964.886205	3086.00816	1772.700505	2890.634045	2185.130799	2669.023528	3337.144982	3375.927531	3067.527528	2727.473666	3721.255555	3379.911635	2700.976455	2527.343278
ENSMUSG00000010290		230.987958	198.5517184	232.5251481	220.5467402	234.6473665	244.604593	250.7634639	208.8339422	248.086335	250.6116648	217.4158788	141.2853066	239.768805	221.6989709	198.1960765	238.6915041
ENSMUSG00000010307		37.96725866	47.42189219	47.31301666	96.91007268	64.02753853	29.74249942	46.62555041	39.70656235	38.92916402	99.25259406	82.28620377	47.41606683	60.65922433	45.32526369	48.71712246	60.03588955
ENSMUSG00000010358		662.8389261	896.4119058	513.4992759	446.2992124	159.7187027	962.1127229	800.821097	593.6055564	331.0933959	810.9360451	413.491987	391.0664879	283.446153	489.9921487	175.1030975	434.0210255
ENSMUSG00000010362		64.7294924	48.67037113	84.35065511	72.66220541	75.4629983	33.42732728	74.56453768	55.56562702	105.3554473	75.41178961	45.01998311	60.94687239	86.05727233	75.75344995	53.21395304	82.42321849
ENSMUSG00000010376		624.8760131	551.3725923	703.1150629	590.5955773	403.4041571	306.381342	516.9207274	538.9715674	593.1311294	559.6446041	482.8259801	570.9597637	533.4142907	548.4141001	508.3691038	568.7405333
ENSMUSG00000010392		452.1593707	514.9260508	355.6455088	421.3443442	677.8005748	496.8432765	156.2818622	769.2951781	478.0339702	286.5071872	482.2542054	458.3627436	507.3396782	689.9393535	724.3055644	641.169311
ENSMUSG00000010406		259.458131	324.8881003	405.0761545	278.0378084	370.0636015	312.4103698	277.8740194	302.4496592	358.9597396	270.138508	255.9480925	369.8575025	346.0591483	368.7148477	434.2042524	345.4457914
ENSMUSG00000010453		851.8569128	859.2073661	530.5431312	501.7263291	455.3389128	384.7481384	307.4116109	1114.792415	715.2353995	444.2798609	659.744488	355.2713964	599.4192692	849.5301586	730.2731939	1230.970721
ENSMUSG00000010517		448.1879132	441.1079437	870.1214718	402.3892284	2352.286602	1426.664199	554.9969626	775.202768	429.8033922	401.0685661	1275.503763	439.3820323	554.4210313	609.7155083	2047.861187	479.3969432
ENSMUSG00000010554		375.5784334	200.2489644	369.6906823	400.4928055	176.4627702	252.5721748	218.8705936	108.7604578	471.1972762	418.7765524	226.7443023	300.7432006	156.0054234	201.0160937	116.779131	221.5000634
ENSMUSG00000010601		159.1821226	237.6334996	113.3653555	67.84710009	21.03489802	300.0281951	114.5982816	233.7009413	58.59804079	245.7935627	94.57861884	99.856387	97.32769326	81.59652707	9.68744802	44.82831779
ENSMUSG00000010607		98.28614331	123.2115052	183.1410785	99.45245348	174.1024362	123.4994794	99.8503238	106.7688283	113.9379884	93.39016151	114.4691693	105.7617339	172.2348587	167.3747059	242.9462952	158.2579816
ENSMUSG00000010608		1250.85806	1307.274017	1172.437867	1056.319436	1418.784426	1197.751644	1228.084406	1802.803802	1196.124058	1375.850092	1398.317429	1192.359533	1567.288015	1377.730425	1833.102957	1420.608357
ENSMUSG00000010609		92.07020113	98.1862474	112.653916	130.8356641	258.9192033	196.573576	150.6800883	160.7500776	105.6280672	125.7995192	142.4087359	137.934554	138.0174615	123.8416117	165.402868	126.4970131
ENSMUSG00000010663		1129.863989	830.9594308	591.041044	1180.448486	645.7322409	661.6340394	1132.401891	706.7529285	614.5804016	914.8090311	573.0537545	402.2719227	284.2024568	364.8030969	303.5448403	635.3857427
ENSMUSG00000010751		51.85435186	45.99966314	40.54405142	101.9874861	110.3986145	47.85952705	46.77253971	37.37434537	65.7840366	166.9376402	83.66024718	66.69699063	67.57159549	143.4944633	124.5410022	80.36910261
ENSMUSG00000010755		585.243946	466.4132926	388.2520734	446.3022047	172.5973614	361.6525184	504.9080327	246.956926	457.8088026	497.0210886	324.638181	393.4824109	308.09812	101.1319297	67.39671635	361.3001977
ENSMUSG00000010760		52.73213281	34.8260875	56.23834856	46.25898024	34.56744965	50.51896551	24.03559527	67.50703753	118.9051316	67.58235172	73.10339004	262.4527914	66.68452466	79.38698233	83.32573666	71.77588697
ENSMUSG00000010830		134.9862439	80.77927456	160.3079491	164.5320399	261.6073502	50.04530914	124.0262412	133.2416119	120.881038	102.8706644	90.58251934	132.4291205	87.04161107	88.28576752	146.5907573	126.6701071
ENSMUSG00000010911		69.0511706	97.74367308	156.4478548	57.19892138	80.17235762	104.4732357	120.8085795	66.64760942	75.15642991	92.94875201	65.95759179	65.9613921	75.82657273	54.07335424	73.93630942	124.4314827
ENSMUSG00000010914		322.6410762	349.7812839	344.3061985	250.5432568	398.9221413	312.3562056	205.7422069	265.1436673	350.1316758	174.8607873	256.4801532	342.1656244	224.1436832	279.2353059	155.6863022	307.9025717
ENSMUSG00000010936		377.9041136	384.8357022	318.8109267	289.4434574	405.1170249	356.0152124	272.2603	365.9577451	353.0234464	337.2113788	406.7902478	353.928278	332.0399693	287.2547426	325.4565763	358.3636274
ENSMUSG00000011008		265.0526962	225.8558638	421.8343711	154.7762399	315.9663569	320.5693742	77.55324046	158.1552337	147.3891167	37.34410458	161.104219	204.422331	157.9152456	267.0654685	134.2161018	145.983685
ENSMUSG00000011034		1401.155621	1849.37069	1053.555989	747.363014	1096.870551	1820.424494	827.9615192	1717.198976	947.9089127	623.0230039	1247.423466	1024.223747	712.3355382	957.6911011	939.7097173	717.6571179
ENSMUSG00000011096		588.8925761	546.5453036	689.7337595	527.4639577	638.5162071	659.8020905	530.7408951	539.0306215	700.1769154	533.7822646	603.4569142	599.4971002	624.8455414	596.2611064	919.83796	698.1726423
ENSMUSG00000011114		1408.179394	1971.807684	1337.497619	1038.945623	2143.546571	2095.423602	1449.680453	2605.928187	1318.178632	1059.052958	1398.034583	1740.585283	1475.60845	2516.231622	1721.731046	1678.375817
ENSMUSG00000011158		282.1212577	265.6183927	258.2417045	218.0096571	204.8236873	224.1137258	200.0497478	299.5842649	262.4844713	217.6563527	202.4493126	203.0125264	292.170711	264.9269647	286.0955732	261.9343522
ENSMUSG00000011179		2355.122284	2058.866758	2845.159393	1776.670005	2967.397628	2403.984803	2403.358998	1853.143554	3303.255832	1653.46654	1874.533654	2989.205302	2371.618448	2079.97087	1713.736299	2552.344572
ENSMUSG00000011254		243.4230425	218.3735207	285.6847781	202.1869421	206.4144307	146.5264651	140.4255363	163.3369707	243.5858835	158.1521838	263.7495233	150.3675299	217.6683522	183.9318001	156.3425058	164.788317
ENSMUSG00000011256		116.8090081	53.59096622	58.3166075	195.7068913	78.75347698	32.81537029	137.8524622	65.85006176	90.65981432	304.2052487	189.2321223	153.6686147	76.87764246	23.1466501	50.48989158	83.53075948
ENSMUSG00000011257		1940.956025	2085.077664	2107.19822	1772.032807	2309.119184	1712.963606	1631.65868	2143.088978	2510.773362	1536.260656	1410.16141	1786.356739	2043.148724	1929.830899	1935.359028	1791.076852
ENSMUSG00000011306		300.073823	261.2863083	274.7861479	309.9873651	115.2664591	317.7375578	313.4526902	197.5948495	253.9798648	278.9961526	246.0051787	205.4936615	260.5850892	219.9681998	189.1292095	238.0629191
ENSMUSG00000011427		126.7044688	120.3714441	127.8194952	128.2047758	67.86845218	130.7978906	135.6561066	22.77995918	132.1245991	128.784615	116.044139	75.14720717	79.0284579	45.36261072	43.5281098	103.8751962
ENSMUSG00000011752		3529.231822	3108.79971	3411.423408	3765.546494	2851.404819	3949.048976	3905.21592	2794.221238	3664.63467	3812.653228	3063.078823	3379.399034	2825.186955	2808.75988	2400.296866	2735.571825
ENSMUSG00000011831		422.0007144	465.5133356	411.0028322	747.4085553	368.8551451	348.8109698	556.9169946	511.9948	477.5669111	556.3081299	696.0123395	337.6193082	441.3718331	416.7569799	471.093427	667.8274528
ENSMUSG00000011832		118.554373	169.7922801	78.90988149	74.16043982	65.32094903	177.8746151	91.56935585	124.3944366	94.42117938	91.00395561	112.8004325	107.0039962	93.7093558	70.07474927	61.13963901	192.772273
ENSMUSG00000011837		175.4626979	192.6818545	186.8450692	157.4142263	247.2262298	177.5989927	185.4853506	213.4551884	164.9148271	184.1110419	206.920579	290.9620106	233.2855504	300.9944734	284.5668924	183.0702476
ENSMUSG00000011877		916.7946785	887.231361	596.9400867	787.5847171	1182.353016	873.5625668	650.2273615	1456.351862	859.4209977	738.898963	857.0201905	828.5669577	997.2569869	999.942629	1444.862637	836.3476467
ENSMUSG00000011884		638.6861891	645.6582241	655.1531169	574.9838095	702.0995369	717.1470978	577.5206431	636.9280924	807.6359947	520.948264	733.9907189	1010.015818	657.5167505	614.4071439	784.6891115	707.9266248
ENSMUSG00000011958		239.8879358	298.1823922	263.417236	302.4901475	416.1568144	242.8887251	306.717554	346.1333424	216.5047295	428.05176	253.5375971	324.4154104	242.8092846	237.9837679	238.6738142	237.3880838
ENSMUSG00000011960		610.0778984	614.6717654	454.2547745	538.0464654	424.6177279	315.6064302	632.4828295	377.1883909	519.3347694	707.0667329	557.8557136	396.4853874	496.3619456	658.171582	790.4326745	248.3540644
ENSMUSG00000012076		113.3331773	93.52303781	110.1062836	125.2693185	31.13851144	96.98960561	80.34578678	23.11004552	95.85997913	116.7722055	79.00837034	73.96134333	53.24486468	27.96658774	26.26433777	55.37302996
ENSMUSG00000012114		534.1769134	628.17697	425.1020396	570.9361636	566.7132595	544.0690616	543.6222897	672.8292185	478.9410548	545.4484217	547.5219241	620.5459864	654.0038055	635.8405441	875.2722564	721.8468123
ENSMUSG00000012117		387.0830607	376.3161844	469.9164541	374.4251896	252.7003444	413.5129329	427.9050826	287.9699809	433.8645179	322.1670212	318.5052317	368.9688953	320.4460837	297.889106	263.4757751	493.0920321
ENSMUSG00000012123		180.1951011	188.5146661	188.7112335	155.5435968	161.6978657	113.0244343	166.2462893	169.1136403	195.9476872	75.83449912	172.8421666	141.1441239	149.6860021	129.1826092	266.1398596	99.21765634
ENSMUSG00000012296		180.4063557	146.9537871	79.25568137	0	76.62811332	220.3367293	93.76801218	196.5493372	165.6555589	197.5953664	118.6081453	128.8982088	206.3672195	166.9889783	152.6497217	120.3952584
ENSMUSG00000012350		3610.884962	4028.127039	3525.574137	3239.791929	3778.800671	3455.682944	3263.507578	4518.116602	3545.694358	2898.173204	4409.254003	3027.517337	3439.150535	3605.549434	4557.4574	3665.229456
ENSMUSG00000012405		1174.798397	1013.099087	1791.958921	1047.799935	901.615126	898.1306577	1126.428563	763.9026239	1346.513185	1126.431866	921.4731337	1036.910737	1157.357016	930.838618	1235.38969	977.0901213
ENSMUSG00000012422		589.9313481	521.4905984	637.4622395	685.1870693	1004.701273	530.8404024	749.0609537	732.6300437	646.7115766	566.1936458	614.1534463	721.5995052	722.6374063	785.4224081	929.6462172	811.6903652
ENSMUSG00000012428		421.1995779	321.4032978	358.1716752	624.6537225	206.6663635	544.7516823	267.8508291	163.2102954	486.1963385	367.2387366	265.7905446	621.9975779	719.6963434	637.1601047	430.8315345	378.9616482
ENSMUSG00000012429		87.9044526	68.74909407	120.1464189	76.61703831	69.32860658	88.10919039	92.8630459	44.4694399	82.48425267	86.87375059	64.99588248	78.99742483	84.99372402	67.92333968	93.25147992	63.80396541
ENSMUSG00000012443		934.9074666	811.7120906	733.9379066	568.8222418	1026.109702	908.1584835	812.0904208	821.1421196	856.7829464	571.7653586	780.1399633	641.187472	399.4200464	773.0727883	306.335176	639.6827733
ENSMUSG00000012483		323.6535533	270.6365713	433.0302114	213.7515164	264.3421213	320.4616054	237.4833822	234.1347868	320.0510911	272.0907768	186.5390239	223.8253461	240.9363107	280.1618514	232.9009285	280.8552828
ENSMUSG00000012519		677.8899546	686.8363643	385.6225668	378.8772749	114.5863322	970.0659615	616.0918844	729.3372329	375.5963272	587.8591289	426.7737552	357.3777336	218.6784558	591.9886192	127.6819187	468.3556506
ENSMUSG00000012535		1271.06436	1207.541488	1085.411699	1002.211634	1215.83457	978.2353085	851.2507448	738.785762	1332.117755	858.9498889	1110.070514	951.8982853	721.592569	847.9338064	1161.087835	1618.442382
ENSMUSG00000012609		139.119181	120.7966566	141.7972695	135.2605927	56.49520442	162.8881048	139.8332712	127.9623926	185.4645786	151.1726143	106.0929088	118.876055	79.23883569	46.92271859	139.5658634	70.47499422
ENSMUSG00000012640		128.6173197	187.9539926	218.0572224	118.2676041	130.7950048	178.9768753	115.0260705	107.9272292	125.0572391	144.0955602	281.4687494	131.6620559	196.6949303	115.0559125	102.3625173	122.3595368
ENSMUSG00000012848		7644.952829	8268.850854	12201.4386	6741.469868	11186.54396	8777.169013	7215.622133	10206.2823	8599.745242	6651.18407	7250.396475	8572.440757	9751.932395	10802.93389	15943.50418	9865.618073
ENSMUSG00000013033		84.80689761	55.16522902	33.45748564	148.7103056	31.3743816	19.55549883	84.39922916	18.32568422	69.82324785	147.8754149	68.62074738	61.21481145	38.04434788	66.32780593	19.69510573	102.6401762
ENSMUSG00000013076		155.3163986	193.8248418	233.8838335	437.3882349	478.2545063	169.5536609	581.1225363	180.4749608	243.2945827	405.406489	269.9883892	344.1612188	299.5689273	274.3067022	235.8506811	344.1749904
ENSMUSG00000013089		301.8294427	176.2182824	82.73609489	575.2700506	327.7744121	104.572106	1083.067702	503.2274472	209.666366	653.123651	401.7284045	104.6011663	355.6829318	212.7454593	204.0327768	499.4586642
ENSMUSG00000013150		161.4117074	163.9910261	217.225459	124.0193493	152.8514055	116.8127608	125.2251549	131.0223627	147.1790747	165.9090026	132.6623211	121.9517214	135.5411126	109.722893	122.3754165	116.3276125
ENSMUSG00000013155		49.4995545	58.65327704	55.04031253	46.99743922	53.63145388	65.78816778	56.08694726	27.23856094	52.19563514	67.78192905	35.20700171	31.98167608	28.31247074	29.7563651	22.68493028	51.42910234
ENSMUSG00000013160		591.7356302	569.9384022	565.0847342	611.1767358	739.0464596	551.0139017	559.6175944	685.0773646	601.8544747	525.1168384	527.4683766	763.8521831	779.9390027	732.2729378	892.5186428	648.7912445
ENSMUSG00000013236		244.3473877	166.7999372	187.9158621	493.4614508	146.7515489	264.5674087	566.9368708	167.0494585	157.6466984	568.0250171	175.1319292	169.1542416	280.0668329	104.6141664	132.0852266	153.8829226
ENSMUSG00000013275		658.8460905	886.6793753	415.9400837	865.9320942	629.8193206	1068.148182	1042.508093	923.0291104	319.1753384	1263.72299	522.0486304	269.668944	536.9805097	367.6261584	388.064842	760.8233746
ENSMUSG00000013338		103.8614833	64.35481808	64.15064622	103.2484319	60.76143306	52.509654	198.0284344	143.7061402	156.3273401	225.1636761	107.1395115	166.187596	161.4873284	55.19576636	38.34493206	175.2396128
ENSMUSG00000013418		852.4541372	616.7467759	619.2325753	955.7557852	380.1254605	484.0282794	713.7084565	546.569198	679.3705036	362.07369	220.4089051	606.8995213	475.8279492	415.5063067	253.1752899	608.8161759
ENSMUSG00000013465		826.3129931	589.4272534	851.1617397	772.3103839	634.9412066	749.985513	632.1895466	586.9841216	946.3331828	711.1812071	572.908569	607.4786606	757.9395878	750.7439636	585.7320083	845.705455
ENSMUSG00000013483		491.1155975	616.9050633	346.4773997	300.9449577	413.9684655	519.4288913	310.4567914	831.5471672	367.4204112	313.3106696	422.7556143	614.3703269	727.1615408	920.0046556	684.9307554	456.6673715
ENSMUSG00000013495		94.9223073	91.62885353	120.2596167	108.3510873	119.8652125	88.65440372	107.4845226	80.76531299	119.127447	92.34338157	99.52874814	88.55973238	153.3574034	95.44783096	100.6353712	120.0976521
ENSMUSG00000013523		176.4328269	440.0247861	388.8736639	429.0501241	343.6917628	239.3702393	287.9923546	442.3403289	419.035769	206.3833893	275.9628539	530.2266345	381.3968833	344.455849	158.231236	322.1863214
ENSMUSG00000013539		128.8066407	84.93083204	122.8691687	112.1131024	118.3157618	94.5581582	138.7230164	124.6919395	158.9047298	98.50313657	81.3473223	139.9469745	129.2046975	106.4582785	105.8323456	113.8378619
ENSMUSG00000013593		2442.091292	2089.918524	2932.355265	2305.161749	2678.259535	2083.622073	1880.019489	1960.651049	2539.405124	2022.000331	1675.866437	2388.334079	2083.769979	2219.9456	2295.787061	2295.246747
ENSMUSG00000013629		850.7499513	740.2457333	510.917966	557.7458415	518.3060458	677.6960734	553.9172084	429.8332413	812.7643901	613.3137627	722.1585466	619.5257218	389.8352693	352.3734454	313.2763632	490.536053
ENSMUSG00000013643		40496.9846	50434.03212	35062.20939	29009.44401	12038.87145	51108.38755	22540.27381	41026.21521	49423.36169	19672.19029	36445.99253	69788.92378	47209.02208	62017.58618	30100.45636	29596.81852
ENSMUSG00000013646		443.2107967	371.9808259	425.0624062	279.386185	396.43931	368.8698649	526.1622421	197.8695651	296.9843825	454.1601782	552.0589192	337.6476891	446.0280943	277.3473076	421.8869827	576.0808056
ENSMUSG00000013653		129.1031047	121.5747457	211.4909772	496.1642594	740.0742497	82.12411353	137.4808563	365.3063845	183.0391196	186.2592854	46.66420763	2077.606201	1162.877229	470.4053952	637.1291462	557.691869
ENSMUSG00000013662		930.3736788	1057.667005	959.4409986	1039.281585	1459.026079	1202.664879	1041.395608	1390.377613	1002.840982	1109.999947	1210.547659	992.2719149	1147.186958	1232.434465	1468.737488	1136.675323
ENSMUSG00000013663		1326.31261	1295.77167	1086.411339	1247.363336	1633.778366	1125.889256	1323.020373	1441.240974	1265.754255	1349.582262	1310.668306	944.6764784	984.0022878	1180.055304	1649.332481	1104.34369
ENSMUSG00000013698		422.5730455	347.740101	343.9768898	1235.139119	547.9915809	441.9748277	1134.290191	542.0133814	532.5941951	1394.832678	686.5847216	1138.612039	805.3886501	896.9101519	498.0557031	712.0920145
ENSMUSG00000013701		1351.083917	1108.560022	1634.115139	1068.156593	1694.105019	1384.899162	1194.706282	1461.633917	1350.742157	1027.723574	1295.121943	1499.550909	1194.077936	1415.540893	2018.6802	1250.653402
ENSMUSG00000013736		437.1399027	665.9164402	502.7579634	365.2321517	879.7135489	559.9715686	464.8834223	505.010987	516.2064916	478.3228423	770.1150884	449.8586187	633.6766103	676.9499614	574.6517491	734.3755835
ENSMUSG00000013766		144.3257491	114.0124146	174.0828443	95.54775776	94.93100435	162.0856995	85.72914332	142.0812615	136.9814602	90.69421077	125.3728471	190.6135201	191.5258891	144.4729416	150.7007322	120.5177105
ENSMUSG00000013787		2043.062032	1891.620196	1844.772128	1362.707732	871.7395995	1942.953886	1491.716927	1454.834491	1651.076261	1418.961195	1389.244416	1241.840903	1746.690408	1343.128696	1511.917952	1363.677512
ENSMUSG00000013822		541.5100753	512.1077374	780.5161321	437.1996371	615.0189583	426.2847193	324.7226411	462.3941809	639.9236963	427.392629	457.9673934	611.0735105	423.6373021	480.5144336	583.0675072	568.8129221
ENSMUSG00000013833		467.9705441	425.019186	414.1230292	316.6981356	643.2540311	520.6036874	482.6713435	464.4544205	404.0772463	282.3898099	337.6625457	405.242455	373.4464949	443.1773014	552.7105478	406.3446496
ENSMUSG00000013846		69.1601359	29.30726643	47.97184999	80.7354057	0	0	0	110.491686	0	140.1392034	0	183.0366224	0	0	0	108.0110144
ENSMUSG00000013858		750.6037453	821.4662468	780.5207758	666.3708874	933.0625321	767.996609	556.9418216	1063.103846	815.7206801	736.8263471	773.8269582	899.4889914	952.2312014	949.1750848	1003.002139	892.9294362
ENSMUSG00000013878		173.5621547	248.356197	282.957951	280.8643021	269.7678426	168.828823	200.4837512	187.447861	270.8506759	182.5653567	238.9733109	229.4433217	211.1912228	246.1574874	289.1732948	359.4547734
ENSMUSG00000013973		412.022844	421.6370157	634.8045713	581.4256183	309.3864462	522.2579857	581.7173354	468.923404	508.8724577	404.8312413	448.573999	384.2917147	414.6303892	491.7150844	146.9984061	447.6989295
ENSMUSG00000013997		274.3052272	240.6434748	308.6138617	263.6402052	290.2503653	297.8694147	288.7732694	328.1991685	368.9434818	243.8165839	302.190616	224.1536532	294.6814396	252.7429224	251.8299606	295.8003826
ENSMUSG00000014039		158.3891625	76.30557385	137.846505	112.9395805	31.06819491	57.29281467	85.75328467	55.38358674	218.3376651	131.4687934	101.1494321	151.8547257	89.94789274	59.06920917	135.6968098	111.3868718
ENSMUSG00000014074		444.1969609	451.0278106	455.6287448	380.6336235	483.7641546	576.0607049	457.8351808	401.3688265	458.0857603	419.6556883	476.6010026	385.4694451	371.7924026	430.7817294	316.9552348	468.1576276
ENSMUSG00000014077		2245.891197	2573.861815	1967.410383	2261.832784	3100.226392	2697.811663	2529.741069	3673.972051	2345.880297	2230.230991	2414.514007	3130.981831	4121.855312	3328.61488	3943.401936	3613.38501
ENSMUSG00000014177		312.9806258	452.3420102	602.7104667	514.101504	615.8479869	352.9445669	348.5806218	166.6339595	512.533611	479.3977298	380.7057951	492.4728979	569.5408539	363.1055169	417.6345767	534.4063749
ENSMUSG00000014195		1611.142751	1837.967332	1655.036225	1416.067406	1528.939966	1786.243936	1643.288865	1837.419854	1463.97825	1493.240926	1767.924293	1630.614379	1805.589988	1851.153301	1634.564218	1754.561624
ENSMUSG00000014226		1076.35724	912.8829886	1137.310499	944.6467743	961.0589487	898.7599389	824.994763	834.5042934	1136.090242	1271.959374	860.5699065	762.2110929	541.1050421	656.3190189	802.4450107	670.732856
ENSMUSG00000014232		117.5430613	119.9270787	141.9354288	112.8584182	123.6177354	149.1391157	112.2309169	113.3510594	100.9742807	118.9558605	144.1632752	144.2896047	131.4116913	134.9669516	139.1493841	203.0679026
ENSMUSG00000014243		48.20461939	45.50128634	63.17096388	31.5634837	84.68020616	52.38936049	70.46099087	62.09887223	31.71767411	29.63996944	41.36088834	51.30481293	68.94554251	52.51131567	95.52834315	65.74479215
ENSMUSG00000014245		65.13907628	61.16970324	104.412248	48.82771425	87.35983286	59.71294278	92.73711971	60.9056398	62.41539345	48.5103566	50.02856238	68.43878856	65.73046295	62.9780817	65.34613467	65.00036501
ENSMUSG00000014294		515.3396522	577.6339103	820.8036071	566.7109357	771.6767261	573.2560323	492.173011	627.0238063	596.1737203	499.3313216	459.698776	680.905844	563.9732036	700.6201043	854.1925124	650.9466258
